event_id,airport,tmi_type,constraint_type,state_peak_hour,delay_peak_hour,cancel_peak_hour,state_peak,delay_peak,cancel_peak,arrivals
1346,DEN,GS,weather constraint,18,15,14,11.653114653869324,0.782608695652174,0.2068965517241379,1009
1347,DEN,GS,weather constraint,18,14,13,12.05379225450919,0.782608695652174,0.2068965517241379,995
1348,DEN,GDP,weather constraint,18,14,13,12.05379225450919,0.782608695652174,0.2068965517241379,995
1349,CLT,GS,weather constraint,2,0,4,4.798226771384804,0.7142857142857143,0.3333333333333333,560
1350,DFW,GS,weather constraint,2,5,10,4.558901012595861,0.5,0.0769230769230769,999
1351,JFK,GDP,weather constraint,9,6,-2,12.05742460499142,0.6666666666666666,0.0769230769230769,329
1352,EWR,GDP,weather constraint,8,15,12,11.65455216902293,1.0,0.2,372
1353,ORD,GDP,weather constraint,12,3,2,8.775192046183925,0.6470588235294118,0.5555555555555556,1092
1354,DEN,GDP,other constraint,5,1,0,12.05379225450919,0.782608695652174,0.2068965517241379,1022
1355,ATL,GS,weather constraint,7,6,17,4.97820007797214,0.5555555555555556,0.14,1015
1356,DEN,GS,weather constraint,9,11,5,11.230219165997646,1.0,0.1954022988505747,1083
1357,ATL,GS,weather constraint,6,5,16,4.97820007797214,0.5555555555555556,0.14,1008
1358,ATL,GS,weather constraint,6,5,16,4.97820007797214,0.5555555555555556,0.14,1008
1359,DEN,GS,weather constraint,9,11,5,11.230219165997646,1.0,0.1954022988505747,1083
1360,ATL,GS,weather constraint,6,5,16,4.97820007797214,0.5555555555555556,0.14,1008
1361,DEN,GDP,weather constraint,7,9,3,11.230219165997646,1.0,0.1954022988505747,1067
1362,EWR,GS,weather constraint,18,5,6,7.100811689154526,0.2222222222222222,0.2857142857142857,355
1363,ORD,GS,weather constraint,10,1,0,8.775192046183925,0.6470588235294118,0.5555555555555556,1076
1364,ORD,GS,weather constraint,10,1,0,8.775192046183925,0.6470588235294118,0.5555555555555556,1076
1365,ORD,GS,weather constraint,9,0,-1,8.775192046183925,0.6470588235294118,0.5555555555555556,1104
1366,ORD,GS,weather constraint,8,-1,-2,8.775192046183925,0.6470588235294118,0.5555555555555556,1098
1367,ORD,GDP,weather constraint,12,3,2,8.775192046183925,0.6470588235294118,0.5555555555555556,1092
1368,ORD,GS,weather constraint,1,17,-6,8.775192046183925,0.45,0.5,1042
1369,ORD,GS,weather constraint,1,17,-6,8.775192046183925,0.45,0.5,1042
1370,DFW,GS,weather constraint,10,9,12,8.21487271999367,0.6,1.0,979
1371,ORD,GS,weather constraint,1,6,8,5.97728202318574,0.3157894736842105,0.2,999
1372,DFW,GS,weather constraint,10,9,12,8.21487271999367,0.6,1.0,979
1373,JFK,GDP,weather constraint,5,5,2,7.18926954986802,0.5833333333333334,0.5,302
1374,ORD,GS,weather constraint,1,6,8,5.97728202318574,0.3157894736842105,0.2,999
1375,ORD,GS,weather constraint,1,6,8,5.97728202318574,0.3157894736842105,0.2,999
1376,JFK,GS,weather constraint,7,7,4,7.18926954986802,0.5833333333333334,0.5,298
1377,ORD,GS,weather constraint,2,3,5,6.789888262743513,0.45,1.0,1061
1378,ORD,GS,weather constraint,0,5,7,5.97728202318574,0.3157894736842105,0.2,1017
1379,DFW,GS,weather constraint,8,7,10,8.21487271999367,0.6,1.0,971
1380,JFK,GS,weather constraint,6,6,3,7.18926954986802,0.5833333333333334,0.5,302
1381,DFW,GDP,weather constraint,7,6,9,8.21487271999367,0.6,1.0,952
1382,JFK,GS,weather constraint,5,5,2,7.18926954986802,0.5833333333333334,0.5,302
1383,EWR,GS,facility constraint,7,4,13,13.013126806908005,0.5714285714285714,0.25,333
1384,CLT,GS,weather constraint,3,2,7,2.7675796165021183,0.4814814814814814,0.3333333333333333,517
1385,JFK,GS,weather constraint,4,4,1,7.18926954986802,0.5833333333333334,0.5,301
1386,EWR,GS,facility constraint,7,4,13,13.013126806908005,0.5714285714285714,0.25,333
1387,DFW,GS,weather constraint,6,5,8,8.21487271999367,0.6,1.0,992
1388,DFW,GS,weather constraint,5,4,7,8.21487271999367,0.6,1.0,954
1389,DEN,GS,weather constraint,5,7,1,11.230219165997646,1.0,0.1954022988505747,1045
1390,CLT,GS,other constraint,1,0,5,2.7675796165021183,0.4814814814814814,0.3333333333333333,548
1391,ATL,GS,other constraint,1,0,11,4.97820007797214,0.5555555555555556,0.14,980
1392,ORD,GS,weather constraint,2,3,5,6.789888262743513,0.45,1.0,1061
1393,EWR,GDP,facility constraint,17,14,13,13.013126806908005,0.5714285714285714,0.2,322
1394,DEN,GDP,weather constraint,7,9,3,11.230219165997646,1.0,0.1954022988505747,1067
1395,ORD,GS,weather constraint,3,8,10,5.97728202318574,0.3157894736842105,0.2,976
1396,JFK,GS,facility constraint,4,4,1,7.18926954986802,0.5833333333333334,0.5,301
1397,JFK,GS,facility constraint,2,2,-1,7.18926954986802,0.5833333333333334,0.5,309
1398,EWR,GDP,demand constraint,12,9,6,13.342864024358398,0.75,0.5,369
1399,LGA,GS,weather constraint,11,9,8,9.278635557857967,0.85,0.3076923076923077,368
1400,LGA,GDP,weather constraint,11,9,8,9.278635557857967,0.85,0.3076923076923077,368
1401,JFK,GDP,weather constraint,10,4,7,10.501848478725034,0.65,0.3333333333333333,321
1402,CLT,GS,other constraint,1,0,5,2.7675796165021183,0.4814814814814814,0.3333333333333333,548
1403,EWR,GS,weather constraint,12,9,6,13.342864024358398,0.75,0.5,369
1404,DFW,GS,other constraint,4,3,6,8.21487271999367,0.6,1.0,984
1405,EWR,GS,weather constraint,11,8,5,13.342864024358398,0.75,0.5,368
1406,LGA,GS,weather constraint,9,7,6,9.278635557857967,0.85,0.3076923076923077,397
1407,JFK,GS,weather constraint,10,4,7,10.501848478725034,0.65,0.3333333333333333,321
1408,DFW,GDP,weather constraint,6,3,10,8.674374304065699,0.6730769230769231,1.0,1023
1409,EWR,GDP,weather constraint,12,9,6,13.342864024358398,0.75,0.5,369
1410,JFK,GDP,weather constraint,10,4,7,10.501848478725034,0.65,0.3333333333333333,321
1411,EWR,GS,weather constraint,9,6,3,13.342864024358398,0.75,0.5,364
1412,EWR,GS,weather constraint,8,5,2,13.342864024358398,0.75,0.5,362
1413,EWR,GDP,facility constraint,2,-1,8,13.013126806908005,0.5714285714285714,0.25,342
1414,EWR,GS,facility constraint,5,2,11,13.013126806908005,0.5714285714285714,0.25,341
1415,JFK,GS,facility constraint,2,2,-1,7.18926954986802,0.5833333333333334,0.5,309
1416,DFW,GS,other constraint,3,2,5,8.21487271999367,0.6,1.0,955
1417,DFW,GS,weather constraint,5,4,7,8.21487271999367,0.6,1.0,954
1418,SFO,GDP,weather constraint,3,17,17,3.306460948269724,0.5,0.5,432
1419,DFW,GDP,weather constraint,2,5,7,11.53956509161141,0.4166666666666667,0.2857142857142857,1036
1420,LGA,GS,weather constraint,9,4,5,10.860446910391007,0.2608695652173913,0.8260869565217391,421
1421,EWR,GS,weather constraint,11,17,15,12.878992408494769,0.6,1.0,371
1422,JFK,GS,weather constraint,11,12,7,12.071916043454197,1.0,0.5555555555555556,330
1423,LGA,GS,weather constraint,9,4,5,10.860446910391007,0.2608695652173913,0.8260869565217391,421
1424,EWR,GS,weather constraint,11,17,15,12.878992408494769,0.6,1.0,371
1425,JFK,GS,weather constraint,9,10,5,12.071916043454197,1.0,0.5555555555555556,312
1426,EWR,GS,weather constraint,9,15,13,12.878992408494769,0.6,1.0,372
1427,LGA,GS,weather constraint,7,2,3,10.860446910391007,0.2608695652173913,0.8260869565217391,426
1428,EWR,GS,weather constraint,9,15,13,12.878992408494769,0.6,1.0,372
1429,DEN,GDP,weather constraint,3,2,7,4.053111442118578,0.5797101449275363,0.1724137931034483,1060
1430,JFK,GS,weather constraint,9,10,5,12.071916043454197,1.0,0.5555555555555556,312
1431,EWR,GS,weather constraint,9,15,13,12.878992408494769,0.6,1.0,372
1432,LGA,GS,weather constraint,7,2,3,10.860446910391007,0.2608695652173913,0.8260869565217391,426
1433,JFK,GS,weather constraint,7,8,3,12.071916043454197,1.0,0.5555555555555556,316
1434,EWR,GS,weather constraint,7,13,11,12.878992408494769,0.6,1.0,361
1435,LGA,GS,weather constraint,5,18,1,10.860446910391007,0.2631578947368421,0.8260869565217391,421
1436,JFK,GS,weather constraint,6,7,2,12.071916043454197,1.0,0.5555555555555556,316
1437,DEN,GS,weather constraint,3,2,7,4.053111442118578,0.5797101449275363,0.1724137931034483,1060
1438,EWR,GS,weather constraint,6,12,10,12.878992408494769,0.6,1.0,360
1439,LGA,GS,weather constraint,4,17,0,10.860446910391007,0.2631578947368421,0.8260869565217391,429
1440,DEN,GS,weather constraint,2,1,6,4.053111442118578,0.5797101449275363,0.1724137931034483,1004
1441,EWR,GS,weather constraint,5,11,9,12.878992408494769,0.6,1.0,359
1442,DFW,GS,weather constraint,13,16,-5,11.53956509161141,0.4166666666666667,1.0,974
1443,DFW,GS,weather constraint,12,15,-6,11.53956509161141,0.4166666666666667,1.0,966
1444,SFO,GDP,weather constraint,4,15,17,5.017639249317886,0.3636363636363636,0.5,439
1445,DFW,GDP,weather constraint,8,11,13,11.53956509161141,0.4166666666666667,0.2857142857142857,982
1446,JFK,GDP,weather constraint,11,12,7,12.071916043454197,1.0,0.5555555555555556,330
1447,LGA,GDP,weather constraint,9,4,5,10.860446910391007,0.2608695652173913,0.8260869565217391,421
1448,EWR,GDP,weather constraint,10,16,14,12.878992408494769,0.6,1.0,368
1449,CLT,GS,weather constraint,6,2,8,5.402987464361425,0.6666666666666666,0.3333333333333333,574
1450,CLT,GS,weather constraint,5,1,7,5.402987464361425,0.6666666666666666,0.3333333333333333,538
1451,DEN,GS,weather constraint,1,0,5,4.053111442118578,0.5797101449275363,0.1724137931034483,1059
1452,CLT,GS,weather constraint,5,1,7,5.402987464361425,0.6666666666666666,0.3333333333333333,538
1453,EWR,GS,weather constraint,5,11,9,12.878992408494769,0.6,1.0,359
1454,EWR,GS,demand constraint,-6,-5,-5,6.959293466860666,0.2857142857142857,0.2857142857142857,351
1455,DFW,GS,weather constraint,-6,2,4,4.824926824388077,0.2857142857142857,0.0833333333333333,962
1456,CLT,GDP,other constraint,3,-1,5,5.402987464361425,0.6666666666666666,0.3333333333333333,558
1457,LGA,GS,weather constraint,2,15,-2,10.860446910391007,0.2631578947368421,0.8260869565217391,430
1458,EWR,GS,weather constraint,3,9,7,12.878992408494769,0.6,1.0,363
1459,EWR,GS,other constraint,3,9,7,12.878992408494769,0.6,1.0,363
1460,EWR,GS,other constraint,2,8,6,12.878992408494769,0.6,1.0,358
1461,LGA,GS,weather constraint,2,15,-2,10.860446910391007,0.2631578947368421,0.8260869565217391,430
1462,JFK,GDP,demand constraint,5,4,-2,9.187165312997061,0.65,0.3125,309
1463,DEN,GDP,weather constraint,8,5,10,10.223793179933175,0.84375,1.0,998
1464,ORD,GS,weather constraint,8,3,7,6.87795015721734,0.734375,0.3725490196078431,1041
1465,EWR,GS,weather constraint,9,8,3,10.48899122585022,0.6666666666666666,0.4,353
1466,JFK,GS,weather constraint,7,7,8,9.443435669879785,0.5625,0.4,309
1467,LGA,GS,weather constraint,7,6,3,6.6456719336798535,0.5625,0.7037037037037037,430
1468,ORD,GS,weather constraint,7,2,6,6.87795015721734,0.734375,0.3725490196078431,1060
1469,ORD,GS,weather constraint,7,2,6,6.87795015721734,0.734375,0.3725490196078431,1060
1470,ORD,GS,weather constraint,7,2,6,6.87795015721734,0.734375,0.3725490196078431,1060
1471,DEN,GS,weather constraint,8,5,10,10.223793179933175,0.84375,1.0,998
1472,EWR,GS,weather constraint,8,7,2,10.48899122585022,0.6666666666666666,0.4,357
1473,LGA,GS,weather constraint,6,5,2,6.6456719336798535,0.5625,0.7037037037037037,422
1474,JFK,GS,weather constraint,6,6,7,9.443435669879785,0.5625,0.4,308
1475,DEN,GS,weather constraint,8,5,10,10.223793179933175,0.84375,1.0,998
1476,EWR,GS,weather constraint,9,8,3,10.48899122585022,0.6666666666666666,0.4,353
1477,EWR,GS,weather constraint,7,6,1,10.48899122585022,0.6666666666666666,0.4,356
1478,LGA,GS,weather constraint,6,5,2,6.6456719336798535,0.5625,0.7037037037037037,422
1479,DEN,GS,weather constraint,6,3,8,10.223793179933175,0.84375,1.0,984
1480,JFK,GS,weather constraint,5,5,6,9.443435669879785,0.5625,0.4,308
1481,EWR,GS,weather constraint,7,6,1,10.48899122585022,0.6666666666666666,0.4,356
1482,LGA,GS,weather constraint,4,3,0,6.6456719336798535,0.5625,0.7037037037037037,433
1483,DEN,GDP,weather constraint,15,12,17,10.223793179933175,0.84375,1.0,939
1484,EWR,GDP,demand constraint,11,10,5,10.48899122585022,0.6666666666666666,0.4,358
1485,ORD,GDP,weather constraint,7,2,6,6.87795015721734,0.734375,0.3725490196078431,1060
1486,JFK,GDP,weather constraint,8,8,9,9.443435669879785,0.5625,0.4,304
1487,LGA,GDP,weather constraint,4,18,-6,6.65781238276906,0.1666666666666666,0.1052631578947368,422
1488,EWR,GS,weather constraint,5,4,-1,10.48899122585022,0.6666666666666666,0.4,363
1489,CLT,GS,weather constraint,1,9,-6,1.997483821106056,0.3333333333333333,0.0384615384615384,576
1490,LGA,GS,weather constraint,4,3,0,6.6456719336798535,0.5625,0.7037037037037037,433
1491,JFK,GS,weather constraint,4,4,5,9.443435669879785,0.5625,0.4,311
1492,EWR,GS,weather constraint,4,3,-2,10.48899122585022,0.6666666666666666,0.4,364
1493,LGA,GS,weather constraint,2,1,-2,6.6456719336798535,0.5625,0.7037037037037037,426
1494,JFK,GS,weather constraint,1,1,2,9.443435669879785,0.5625,0.4,310
1495,EWR,GS,weather constraint,3,2,-3,10.48899122585022,0.6666666666666666,0.4,362
1496,LGA,GS,weather constraint,1,0,-3,6.6456719336798535,0.5625,0.7037037037037037,428
1497,JFK,GS,weather constraint,4,4,5,9.443435669879785,0.5625,0.4,311
1498,SFO,GDP,weather constraint,4,17,4,4.021745415351711,1.0,0.0909090909090909,439
1499,EWR,GDP,demand constraint,10,7,-6,12.000872002301582,0.5714285714285714,0.1739130434782608,372
1500,JFK,GDP,demand constraint,10,6,-6,11.364711055458292,0.75,0.16,329
1501,SFO,GDP,weather constraint,4,-2,2,5.27476697830081,0.2,0.0952380952380952,441
1502,JFK,GS,other constraint,-6,12,17,7.539581509887714,0.3333333333333333,0.1,330
1503,ATL,GS,weather constraint,2,12,18,1.7820808463323854,1.0,0.0408163265306122,1014
1504,ATL,GS,weather constraint,2,12,18,1.7820808463323854,1.0,0.0408163265306122,1014
1505,DEN,GS,weather constraint,3,2,-5,3.789206531082915,0.2957746478873239,0.0277777777777777,1071
1506,DEN,GS,weather constraint,3,2,-5,3.789206531082915,0.2957746478873239,0.0277777777777777,1071
1507,ORD,GS,weather constraint,5,0,9,7.630570394538811,0.746031746031746,0.0476190476190476,1000
1508,DEN,GS,weather constraint,1,3,11,2.4021386505568465,0.1388888888888889,0.5,917
1509,SFO,GS,weather constraint,16,1,18,6.210156679457043,0.1666666666666666,0.0555555555555555,445
1510,SFO,GDP,weather constraint,4,10,6,6.210156679457043,0.1818181818181818,0.0555555555555555,387
1511,DEN,GS,weather constraint,1,0,-4,3.789206531082915,0.2957746478873239,0.0153846153846153,1049
1512,ORD,GDP,weather constraint,8,3,12,7.630570394538811,0.746031746031746,0.0476190476190476,959
1513,ORD,GS,weather constraint,9,4,13,7.630570394538811,0.746031746031746,0.0476190476190476,950
1514,ORD,GS,weather constraint,8,3,12,7.630570394538811,0.746031746031746,0.0476190476190476,959
1515,ORD,GS,weather constraint,7,2,11,7.630570394538811,0.746031746031746,0.0476190476190476,977
1516,JFK,GDP,weather constraint,6,4,-6,7.191164245580635,0.6875,0.0,302
1517,LGA,GS,weather constraint,7,4,5,6.5232104367834465,0.6785714285714286,0.1153846153846153,413
1518,JFK,GDP,weather constraint,6,5,0,7.616328443385287,0.3571428571428571,0.2727272727272727,316
1519,EWR,GS,weather constraint,9,5,14,8.891146909339387,0.8421052631578947,0.1111111111111111,372
1520,LGA,GDP,weather constraint,6,3,4,6.5232104367834465,0.6785714285714286,0.1153846153846153,421
1521,EWR,GDP,weather constraint,10,6,15,8.891146909339387,0.8421052631578947,0.1111111111111111,369
1522,JFK,GS,weather constraint,6,5,0,7.616328443385287,0.3571428571428571,0.2727272727272727,316
1523,LGA,GS,weather constraint,5,2,3,6.5232104367834465,0.6785714285714286,0.1153846153846153,419
1524,EWR,GS,weather constraint,7,3,12,8.891146909339387,0.8421052631578947,0.1111111111111111,362
1525,DEN,GS,weather constraint,1,8,5,1.9988390997996852,0.25,0.037037037037037,1034
1526,JFK,GS,weather constraint,6,5,0,7.616328443385287,0.3571428571428571,0.2727272727272727,316
1527,LGA,GS,weather constraint,4,1,2,6.5232104367834465,0.6785714285714286,0.1153846153846153,430
1528,SFO,GDP,weather constraint,14,12,13,7.63981566054699,0.3404255319148936,0.1176470588235294,432
1529,EWR,GDP,demand constraint,10,6,15,8.891146909339387,0.8421052631578947,0.1111111111111111,369
1530,SFO,GDP,weather constraint,18,2,3,10.053964503843646,0.425531914893617,0.0588235294117647,445
1531,SFO,GDP,weather constraint,14,12,13,9.751991633790594,0.425531914893617,0.0588235294117647,438
1532,ATL,GS,weather constraint,3,12,4,3.759031366398538,1.0,0.0232558139534883,1041
1533,ATL,GS,weather constraint,3,12,4,3.759031366398538,1.0,0.0232558139534883,1041
1534,ATL,GS,weather constraint,3,12,4,3.759031366398538,1.0,0.0232558139534883,1041
1535,SFO,GDP,weather constraint,18,2,3,8.250128192703748,0.3404255319148936,0.1176470588235294,448
1536,ATL,GS,weather constraint,1,10,2,3.759031366398538,1.0,0.0232558139534883,1035
1537,ATL,GS,weather constraint,1,10,2,3.759031366398538,1.0,0.0232558139534883,1035
1538,DEN,GDP,weather constraint,6,4,3,6.60329590872273,0.7931034482758621,0.0952380952380952,1006
1539,DEN,GS,weather constraint,7,5,4,6.60329590872273,0.7931034482758621,0.0952380952380952,965
1540,DEN,GS,weather constraint,6,4,3,6.60329590872273,0.7931034482758621,0.0952380952380952,1006
1541,DEN,GDP,weather constraint,6,4,3,6.60329590872273,0.7931034482758621,0.0952380952380952,1006
1542,SFO,GDP,weather constraint,7,4,11,11.02370296471889,0.3181818181818182,0.0833333333333333,405
1543,DEN,GS,runway or surface constraint,1,10,13,1.6462308883143137,0.5,0.0555555555555555,1063
1544,SFO,GS,weather constraint,7,4,11,11.02370296471889,0.3181818181818182,0.0833333333333333,405
1545,DEN,GDP,weather constraint,5,2,-3,8.245517573596272,0.6436781609195402,0.04,1034
1546,SFO,GDP,weather constraint,4,-2,2,7.1510851052151105,0.2,0.1,414
1547,DEN,GS,weather constraint,15,12,7,8.245517573596272,0.6436781609195402,0.04,941
1548,DEN,GS,weather constraint,14,11,6,8.245517573596272,0.6436781609195402,0.04,940
1549,DEN,GDP,weather constraint,5,2,-3,8.245517573596272,0.6436781609195402,0.04,1034
1550,DEN,GS,weather constraint,6,5,16,7.76702047653466,0.8695652173913043,0.074074074074074,1041
1551,DEN,GS,weather constraint,5,4,15,7.76702047653466,0.8695652173913043,0.074074074074074,1078
1552,DEN,GS,weather constraint,5,4,15,7.76702047653466,0.8695652173913043,0.074074074074074,1078
1553,SFO,GDP,weather constraint,3,9,15,5.781246696168622,0.4166666666666667,0.0909090909090909,439
1554,EWR,GS,facility constraint,1,2,16,1.241274682250797,0.2105263157894736,0.1111111111111111,372
1555,LGA,GS,facility constraint,1,10,-2,1.3156391141755512,0.24,0.0526315789473684,422
1556,ORD,GS,weather constraint,7,11,5,6.729540987362701,1.0,0.1636363636363636,1088
1557,DEN,GDP,weather constraint,5,4,15,7.76702047653466,0.8695652173913043,0.074074074074074,1078
1558,ORD,GS,weather constraint,7,11,5,6.729540987362701,1.0,0.1636363636363636,1088
1559,ORD,GDP,weather constraint,5,9,3,6.729540987362701,1.0,0.1636363636363636,1072
1560,LGA,GS,weather constraint,8,3,5,7.620456824368827,0.5416666666666666,0.52,402
1561,LGA,GS,other constraint,8,3,5,7.620456824368827,0.5416666666666666,0.52,402
1562,LGA,GS,weather constraint,8,3,5,7.620456824368827,0.5416666666666666,0.52,402
1563,EWR,GS,weather constraint,9,3,5,8.225599916656654,0.7647058823529411,0.238095238095238,371
1564,JFK,GS,weather constraint,8,7,10,7.411176901904881,0.7857142857142857,0.3333333333333333,313
1565,ORD,GDP,weather constraint,8,3,9,9.85365928360657,0.6164383561643836,0.1111111111111111,1114
1566,EWR,GS,weather constraint,9,3,5,8.225599916656654,0.7647058823529411,0.238095238095238,371
1567,LGA,GS,weather constraint,8,3,5,7.620456824368827,0.5416666666666666,0.52,402
1568,LGA,GS,other constraint,6,1,3,7.620456824368827,0.5416666666666666,0.52,383
1569,JFK,GS,weather constraint,8,7,10,7.411176901904881,0.7857142857142857,0.3333333333333333,313
1570,LGA,GS,weather constraint,6,1,3,7.620456824368827,0.5416666666666666,0.52,383
1571,DEN,GS,weather constraint,2,1,12,7.76702047653466,0.8695652173913043,0.074074074074074,1024
1572,EWR,GS,weather constraint,7,1,3,8.225599916656654,0.7647058823529411,0.238095238095238,357
1573,DEN,GS,weather constraint,3,13,9,5.404834541568399,0.5,0.1428571428571428,1030
1574,JFK,GS,weather constraint,6,5,8,7.411176901904881,0.7857142857142857,0.3333333333333333,317
1575,LGA,GS,weather constraint,5,0,2,7.620456824368827,0.5416666666666666,0.52,388
1576,EWR,GS,weather constraint,6,0,2,8.225599916656654,0.7647058823529411,0.238095238095238,354
1577,DEN,GS,weather constraint,2,12,8,5.404834541568399,0.5,0.1428571428571428,1070
1578,JFK,GS,weather constraint,5,4,7,7.411176901904881,0.7857142857142857,0.3333333333333333,317
1579,LGA,GS,weather constraint,5,0,2,7.620456824368827,0.5416666666666666,0.52,388
1580,DEN,GS,weather constraint,1,11,7,5.404834541568399,0.5,0.1428571428571428,1014
1581,EWR,GDP,weather constraint,9,3,5,8.225599916656654,0.7647058823529411,0.238095238095238,371
1582,SFO,GDP,weather constraint,16,17,13,8.590817421583676,1.0,0.0416666666666666,441
1583,LGA,GDP,weather constraint,8,3,5,7.620456824368827,0.5416666666666666,0.52,402
1584,JFK,GDP,weather constraint,8,7,10,7.411176901904881,0.7857142857142857,0.3333333333333333,313
1585,ORD,GS,weather constraint,9,4,10,9.85365928360657,0.6164383561643836,0.1111111111111111,1067
1586,EWR,GDP,weather constraint,9,3,5,8.225599916656654,0.7647058823529411,0.238095238095238,371
1587,LGA,GDP,weather constraint,8,3,5,7.620456824368827,0.5416666666666666,0.52,402
1588,DEN,GS,other constraint,2,15,-6,3.7061375746280447,0.5,0.0555555555555555,908
1589,DEN,GS,other constraint,1,14,-5,3.7061375746280447,0.5,0.0344827586206896,975
1590,DFW,GS,weather constraint,1,2,8,1.0575066681146343,0.2098765432098765,1.0,993
1591,ORD,GS,demand constraint,-6,2,13,4.805383085344378,0.2678571428571428,0.0294117647058823,996
1592,SFO,GDP,weather constraint,5,6,2,8.590817421583676,1.0,0.0416666666666666,439
1593,JFK,GS,weather constraint,2,1,4,7.411176901904881,0.7857142857142857,0.3333333333333333,320
1594,JFK,GS,weather constraint,2,1,4,7.411176901904881,0.7857142857142857,0.3333333333333333,320
1595,JFK,GS,weather constraint,7,1,8,9.255857238668492,0.5454545454545454,0.5,317
1596,EWR,GS,weather constraint,9,9,2,12.757008458783858,0.7142857142857143,0.4210526315789473,372
1597,LGA,GS,weather constraint,7,7,5,8.377366460642733,0.5238095238095238,0.5,413
1598,JFK,GDP,weather constraint,10,4,11,9.255857238668492,0.5454545454545454,0.5,327
1599,JFK,GS,weather constraint,7,1,8,9.255857238668492,0.5454545454545454,0.5,317
1600,ORD,GS,weather constraint,9,4,6,8.414793962825586,0.625,0.1228070175438596,1090
1601,EWR,GDP,weather constraint,17,17,10,12.757008458783858,0.7142857142857143,0.4210526315789473,347
1602,EWR,GS,weather constraint,8,8,1,12.757008458783858,0.7142857142857143,0.4210526315789473,364
1603,LGA,GS,weather constraint,5,5,3,8.377366460642733,0.5238095238095238,0.5,419
1604,JFK,GS,weather constraint,6,0,7,9.255857238668492,0.5454545454545454,0.5,316
1605,EWR,GS,weather constraint,7,7,0,12.757008458783858,0.7142857142857143,0.4210526315789473,362
1606,ORD,GS,weather constraint,8,3,18,8.414793962825586,0.625,0.1388888888888889,1057
1607,EWR,GDP,facility constraint,17,17,10,12.757008458783858,0.7142857142857143,0.4210526315789473,347
1608,ORD,GDP,weather constraint,7,2,17,8.414793962825586,0.625,0.1388888888888889,1071
1609,EWR,GS,weather constraint,7,7,0,12.757008458783858,0.7142857142857143,0.4210526315789473,362
1610,JFK,GS,weather constraint,5,-1,6,9.255857238668492,0.5454545454545454,0.5,316
1611,LGA,GS,weather constraint,4,4,2,8.377366460642733,0.5238095238095238,0.5,430
1612,LGA,GS,weather constraint,3,3,1,8.377366460642733,0.5238095238095238,0.5,433
1613,JFK,GS,weather constraint,4,-2,5,9.255857238668492,0.5454545454545454,0.5,319
1614,EWR,GS,weather constraint,5,5,-2,12.757008458783858,0.7142857142857143,0.4210526315789473,364
1615,ORD,GDP,facility constraint,7,2,17,8.414793962825586,0.625,0.1388888888888889,1071
1616,SFO,GDP,weather constraint,5,8,17,6.1822848578915,0.2857142857142857,0.5,432
1617,LGA,GDP,weather constraint,9,9,7,8.377366460642733,0.5238095238095238,0.5,387
1618,EWR,GS,weather constraint,9,9,2,12.757008458783858,0.7142857142857143,0.4210526315789473,372
1619,LGA,GS,weather constraint,7,7,5,8.377366460642733,0.5238095238095238,0.5,413
1620,EWR,GS,weather constraint,9,9,2,12.757008458783858,0.7142857142857143,0.4210526315789473,372
1621,LGA,GS,weather constraint,3,3,1,8.377366460642733,0.5238095238095238,0.5,433
1622,EWR,GDP,facility constraint,17,15,13,15.780620084197391,0.9333333333333332,0.3333333333333333,354
1623,JFK,GS,weather constraint,3,-3,4,9.255857238668492,0.5454545454545454,0.5,326
1624,ATL,GS,weather constraint,1,5,-1,1.273054033543196,0.4,0.0344827586206896,1027
1625,EWR,GS,weather constraint,18,4,-3,12.9528652079328,0.7142857142857143,0.4210526315789473,364
1626,EWR,GDP,facility constraint,17,15,13,15.780620084197391,0.9333333333333332,0.3333333333333333,354
1627,ORD,GS,weather constraint,1,7,-2,6.269667863244685,0.4736842105263157,0.1388888888888889,1066
1628,ORD,GS,weather constraint,1,7,-2,6.269667863244685,0.4736842105263157,0.1388888888888889,1066
1629,ORD,GS,weather constraint,1,7,-2,6.269667863244685,0.4736842105263157,0.1388888888888889,1066
1630,DEN,GDP,weather constraint,13,10,11,8.190300751330055,0.7380952380952381,0.0158730158730158,918
1631,EWR,GS,demand constraint,11,8,9,13.884213516848982,0.4761904761904761,0.1052631578947368,344
1632,EWR,GS,facility constraint,10,7,8,13.884213516848982,0.4761904761904761,0.1052631578947368,361
1633,EWR,GDP,demand constraint,9,6,7,13.884213516848982,0.4761904761904761,0.1052631578947368,360
1634,CLT,GS,weather constraint,6,3,7,5.808312000631595,0.631578947368421,0.0925925925925925,564
1635,CLT,GS,weather constraint,6,3,7,5.808312000631595,0.631578947368421,0.0925925925925925,564
1636,CLT,GS,other constraint,5,2,6,5.808312000631595,0.631578947368421,0.0925925925925925,544
1637,DEN,GDP,weather constraint,5,2,14,8.190300751330055,0.7380952380952381,0.0526315789473684,1005
1638,CLT,GS,other constraint,4,1,5,5.808312000631595,0.631578947368421,0.0925925925925925,574
1639,CLT,GDP,other constraint,3,0,4,5.808312000631595,0.631578947368421,0.0925925925925925,538
1640,ATL,GS,weather constraint,2,2,0,2.152634471851483,0.3333333333333333,0.0178571428571428,945
1641,ATL,GS,weather constraint,2,2,0,2.152634471851483,0.3333333333333333,0.0178571428571428,945
1642,EWR,GDP,weather constraint,10,8,2,12.458667548375262,0.7058823529411765,0.2,358
